Congress,DistNum,State,PartyCode,Name,FirstDim
70,11,CALIFOR,200,SWING  P.D.,0.212
70,1,COLORAD,100,WHITE  S.H.,-0.386
70,2,COLORAD,200,TIMBERLAKE,0.435
70,3,COLORAD,200,HARDY  G.U.,0.414
70,4,COLORAD,100,TAYLOR  E.T,-0.134
70,1,CONNECT,200,FENN  E.H.,0.421
70,2,CONNECT,200,FREEMAN  R.,0.41
70,3,CONNECT,200,TILSON  J.Q,0.609
70,4,CONNECT,200,MERRITT  S.,0.621
70,5,CONNECT,200,GLYNN  J.P.,0.396
70,1,DELAWAR,200,HOUSTON  R.,0.476
70,1,FLORIDA,100,DRANE  H.J.,-0.355
70,2,FLORIDA,100,GREEN  R.A.,-0.226
70,3,FLORIDA,100,YON  T.A.,-0.245
70,4,FLORIDA,100,SEARS  W.J.,-0.398
70,1,GEORGIA,100,EDWARDS  C.,-0.535
70,2,GEORGIA,100,COX  E.E.,-0.018
70,3,GEORGIA,100,CRISP  C.R.,-0.382
70,4,GEORGIA,100,WRIGHT  W.C,-0.37
70,5,GEORGIA,100,STEELE  L.J,-0.195
70,6,GEORGIA,100,RUTHERFORD,-0.25
70,7,GEORGIA,100,TARVER  M.C,-0.03
70,8,GEORGIA,100,BRAND  C.H.,-0.37
70,9,GEORGIA,100,BELL  T.M.,-0.456
70,10,GEORGIA,100,VINSON  C.,-0.211
70,11,GEORGIA,100,LANKFORD  W,-0.264
70,12,GEORGIA,100,LARSEN  W.W,-0.355
70,1,IDAHO,200,FRENCH  B.L,0.394
70,2,IDAHO,200,SMITH  A.T.,0.357
70,1,ILLINOI,200,MADDEN  M.B,0.48
70,2,ILLINOI,200,HULL  M.D.,0.443
70,3,ILLINOI,200,SPROUL  E.W,0.547
70,4,ILLINOI,100,DOYLE  T.A.,-0.354
70,5,ILLINOI,100,SABATH  A.J,-0.484
70,6,ILLINOI,100,IGOE  J.T.,-0.478
70,7,ILLINOI,200,MICHAELSON,0.294
70,9,ILLINOI,200,BRITTEN  F.,0.436
70,10,ILLINOI,200,CHINDBLOM,0.543
70,11,ILLINOI,200,REID  F.R.,0.293
70,12,ILLINOI,200,BUCKBEE  J.,0.26
70,13,ILLINOI,200,JOHNSON  W.,0.321
70,14,ILLINOI,200,ALLEN  J.C.,0.422
70,15,ILLINOI,200,KING  E.J.,0.302
70,16,ILLINOI,200,HULL  W.,0.336
70,17,ILLINOI,200,HALL  H.W.,0.425
70,18,ILLINOI,200,HOLADAY  W.,0.358
70,19,ILLINOI,200,ADKINS  C.,0.314
70,20,ILLINOI,100,RAINEY  H.T,-0.279
70,21,ILLINOI,100,MAJOR  J.E.,-0.181
70,22,ILLINOI,200,IRWIN  E.M.,0.15
70,23,ILLINOI,100,ARNOLD  W.W,-0.16
70,24,ILLINOI,200,WILLIAMS  T,0.386
70,25,ILLINOI,200,DENISON  E.,0.421
70,99,ILLINOI,200,RATHBONE  H,0.209
70,99,ILLINOI,200,YATES  R.,0.406
70,1,INDIANA,200,ROWBOTTOM,0.342
70,2,INDIANA,100,GREENWOOD,-0.214
70,3,INDIANA,100,GARDNER  F.,-0.193
70,4,INDIANA,100,CANFIELD  H,-0.208
70,5,INDIANA,200,JOHNSON  N.,0.328
70,6,INDIANA,200,ELLIOTT  R.,0.536
70,7,INDIANA,200,UPDIKE  R.E,0.396
70,8,INDIANA,200,VESTAL  A.H,0.47
70,9,INDIANA,200,PURNELL  F.,0.466
70,10,INDIANA,200,WOOD  W.R.,0.58
70,11,INDIANA,200,HALL  A.R.,0.426
70,12,INDIANA,200,HOGG  D.,0.377
70,13,INDIANA,200,HICKEY  A.J,0.406
70,1,IOWA,200,KOPP  W.F.,0.315
70,2,IOWA,200,LETTS  F.D.,0.441
70,3,IOWA,200,ROBINSON  T,0.431
70,4,IOWA,200,HAUGEN  G.N,0.374
70,5,IOWA,200,COLE  C.,0.517
70,6,IOWA,200,RAMSEYER  C,0.42
70,7,IOWA,200,DOWELL  C.C,0.321
70,8,IOWA,200,THURSTON  L,0.395
70,10,IOWA,200,DICKINSON,0.487
70,2,KANSAS,200,GUYER  U.S.,0.337
70,3,KANSAS,200,SPROUL  W.H,0.404
70,4,KANSAS,200,HOCH  H.,0.493
70,5,KANSAS,200,STRONG  J.G,0.437
70,6,KANSAS,200,WHITE  H.B.,0.44
70,7,KANSAS,200,HOPE  C.R.,0.228
70,8,KANSAS,100,AYRES  W.A.,-0.072
70,1,KENTUCK,100,GREGORY  W.,-0.268
70,2,KENTUCK,100,KINCHELOE,-0.447
70,3,KENTUCK,100,MOORE  J.W.,-0.232
70,4,KENTUCK,100,MOORMAN  H.,-0.397
70,5,KENTUCK,200,THATCHER  M,0.385
70,6,KENTUCK,100,WARE  O.S.,-0.567
70,7,KENTUCK,100,CHAPMAN  V.,-0.117
70,8,KENTUCK,100,GILBERT  R.,-0.326
70,9,KENTUCK,100,VINSON  F.M,-0.251
70,10,KENTUCK,200,LANGLEY  K.,0.313
70,11,KENTUCK,200,ROBSION  J.,0.299
70,1,LOUISIA,100,O'CONNOR  J,-0.322
70,2,LOUISIA,100,SPEARING  J,-0.421
70,3,LOUISIA,100,MARTIN  W.P,-0.154
70,4,LOUISIA,100,SANDLIN  J.,-0.312
70,5,LOUISIA,100,WILSON  R.J,-0.367
70,6,LOUISIA,100,KEMP  B.E.,-0.333
70,7,LOUISIA,100,DE ROUEN  R,-0.236
70,8,LOUISIA,100,ASWELL  J.B,-0.443
70,1,MAINE,200,BEEDY  C.L.,0.459
70,2,MAINE,200,WHITE  W.H.,0.325
70,3,MAINE,200,NELSON  J.E,0.522
70,4,MAINE,200,HERSEY  I.G,0.532
70,1,MARYLAN,100,GOLDSBOROUG,-0.344
70,2,MARYLAN,100,COLE  W.P.,-0.187
70,3,MARYLAN,100,PALMISANO,-0.382
70,4,MARYLAN,100,LINTHICUM,-0.33
70,5,MARYLAN,100,GAMBRILL  S,-0.338
70,6,MARYLAN,200,ZIHLMAN  F.,0.272
70,1,MASSACH,200,TREADWAY  A,0.421
70,2,MASSACH,200,BOWLES  H.L,0.649
70,3,MASSACH,200,FOSS  F.H.,0.376
70,4,MASSACH,200,STOBBS  G.R,0.462
70,5,MASSACH,200,ROGERS  E.N,0.144
70,6,MASSACH,200,ANDREW  A.P,0.395
70,7,MASSACH,100,CONNERY  W.,-0.359
70,8,MASSACH,200,DALLINGER,0.384
70,9,MASSACH,200,UNDERHILL,0.999
70,10,MASSACH,100,DOUGLASS  J,-0.416
70,11,MASSACH,200,TINKHAM  G.,0.494
70,13,MASSACH,200,LUCE  R.,0.576
70,14,MASSACH,200,FROTHINGHAM,0.466
70,15,MASSACH,200,MARTIN  J.W,0.205
70,16,MASSACH,200,GIFFORD  C.,0.323
70,1,MICHIGA,200,CLANCY  R.H,-0.048
70,2,MICHIGA,200,MICHENER  E,0.309
70,3,MICHIGA,200,HOOPER  J.L,0.433
70,4,MICHIGA,200,KETCHAM  J.,0.365
70,5,MICHIGA,200,MAPES  C.E.,0.37
70,6,MICHIGA,200,HUDSON  G.M,0.528
70,7,MICHIGA,200,CRAMTON  L.,0.488
70,8,MICHIGA,200,VINCENT  B.,0.446
70,9,MICHIGA,200,MC LAUGHLIN,0.434
70,10,MICHIGA,200,WOODRUFF  R,0.342
70,11,MICHIGA,200,BOHN  F.P.,0.323
70,12,MICHIGA,200,JAMES  W.F.,0.241
70,13,MICHIGA,200,MC LEOD  C.,0.23
70,1,MINNESO,200,FURLOW  A.J,0.371
70,2,MINNESO,200,CLAGUE  F.,0.375
70,3,MINNESO,200,ANDRESEN  A,0.318
70,4,MINNESO,200,MAAS  M.J.,0.195
70,5,MINNESO,200,NEWTON  W.H,0.435
70,6,MINNESO,200,KNUTSON  H.,0.415
70,7,MINNESO,537,KVALE  O.J.,0.13
70,8,MINNESO,537,CARSS  W.L.,-0.138
70,9,MINNESO,200,SELVIG  C.G,0.261
70,10,MINNESO,200,GOODWIN  G.,0.355
70,1,MISSISS,100,RANKIN  J.E,-0.007
70,2,MISSISS,100,LOWREY  B.G,-0.218
70,3,MISSISS,100,WHITTINGTON,-0.052
70,4,MISSISS,100,BUSBY  T.J.,-0.15
70,5,MISSISS,100,COLLINS  R.,-0.133
70,6,MISSISS,100,WILSON  T.W,-0.372
70,7,MISSISS,100,QUIN  P.E.,-0.423
70,8,MISSISS,100,COLLIER  J.,-0.465
70,1,MISSOUR,100,ROMJUE  M.A,-0.301
70,2,MISSOUR,100,LOZIER  R.F,-0.146
70,3,MISSOUR,100,MILLIGAN  J,-0.313
70,4,MISSOUR,200,FAUST  C.L.,0.426
70,5,MISSOUR,100,COMBS  G.H.,-0.539
70,6,MISSOUR,100,DICKINSON,-0.289
70,7,MISSOUR,100,MAJOR  S.C.,-0.251
70,8,MISSOUR,100,NELSON  W.L,-0.247
70,9,MISSOUR,100,CANNON  C.,-0.17
70,10,MISSOUR,200,NIEDRINGHAU,0.146
70,11,MISSOUR,100,COCHRAN  J.,-0.267
70,12,MISSOUR,200,DYER  L.C.,0.319
70,13,MISSOUR,100,WILLIAMS  C,-0.249
70,14,MISSOUR,100,FULBRIGHT,-0.102
70,15,MISSOUR,200,MANLOVE  J.,0.372
70,16,MISSOUR,100,RUBEY  T.L.,-0.233
70,1,MONTANA,100,EVANS  J.M.,-0.172
70,2,MONTANA,200,LEAVITT  S.,0.343
70,1,NEBRASK,100,MOREHEAD  J,0.087
70,2,NEBRASK,200,SEARS  W.G.,0.366
70,3,NEBRASK,100,HOWARD  E.,-0.016
70,4,NEBRASK,100,NORTON  J.N,0.035
70,5,NEBRASK,100,SHALLENBERG,-0.102
70,6,NEBRASK,200,SIMMONS  R.,0.423
70,1,NEVADA,200,ARENTZ  S.S,0.346
70,1,NEW HAM,200,HALE  F.,0.536
70,2,NEW HAM,200,WASON  E.H.,0.564
70,1,NEW JER,200,WOLVERTON,0.042
70,2,NEW JER,200,BACHARACH,0.372
70,3,NEW JER,200,HOFFMAN  H.,0.368
70,4,NEW JER,200,EATON  C.A.,0.272
70,5,NEW JER,200,ACKERMAN  E,0.67
70,6,NEW JER,200,PERKINS  R.,0.529
70,7,NEW JER,200,SEGER  G.N.,0.212
70,8,NEW JER,100,MOORE  P.J.,-0.443
70,9,NEW JER,200,FORT  F.W.,0.654
70,10,NEW JER,200,LEHLBACH  F,0.47
70,11,NEW JER,100,AUF DER HEI,-0.5
70,12,NEW JER,100,NORTON  M.T,-0.483
70,1,NEW MEX,100,MORROW  J.,-0.168
70,1,NEW YOR,200,BACON  R.L.,0.438
70,2,NEW YOR,100,KINDRED  J.,-0.426
70,3,NEW YOR,100,LINDSAY  G.,-0.468
70,4,NEW YOR,100,CULLEN  T.H,-0.474
70,5,NEW YOR,100,BLACK  L.M.,-0.49
70,6,NEW YOR,100,SOMERS  A.L,-0.449
70,7,NEW YOR,100,QUAYLE  J.F,-0.443
70,8,NEW YOR,100,CARLEY  P.J,-0.522
70,9,NEW YOR,100,O'CONNELL,-0.417
70,10,NEW YOR,100,CELLER  E.,-0.458
70,11,NEW YOR,100,PRALL  A.S.,-0.464
70,12,NEW YOR,100,DICKSTEIN,-0.519
70,13,NEW YOR,100,SULLIVAN  C,-0.519
70,14,NEW YOR,100,SIROVICH  W,-0.528
70,15,NEW YOR,100,BOYLAN  J.J,-0.505
70,16,NEW YOR,100,O'CONNOR  J,-0.471
70,17,NEW YOR,100,COHEN  W.W.,-0.365
70,18,NEW YOR,100,CAREW  J.F.,-0.401
70,19,NEW YOR,100,BLOOM  S.,-0.447
70,20,NEW YOR,200,LA GUARDIA,0.202
70,21,NEW YOR,100,WELLER  R.H,-0.412
70,22,NEW YOR,100,GRIFFIN  A.,-0.459
70,23,NEW YOR,100,OLIVER  F.,-0.463
70,24,NEW YOR,100,FITZPATRICK,-0.485
70,25,NEW YOR,200,WAINWRIGHT,0.545
70,26,NEW YOR,200,FISH  H.,0.261
70,27,NEW YOR,200,PRATT  H.J.,0.507
70,28,NEW YOR,100,CORNING  P.,-0.371
70,29,NEW YOR,200,PARKER  J.S,0.501
70,30,NEW YOR,200,CROWTHER  F,0.393
70,31,NEW YOR,200,SNELL  B.H.,0.522
70,32,NEW YOR,200,SWEET  T.C.,0.475
70,33,NEW YOR,200,DAVENPORT,0.433
70,34,NEW YOR,200,CLARKE  J.D,0.571
70,35,NEW YOR,200,HANCOCK  C.,0.365
70,36,NEW YOR,200,TABER  J.,0.597
70,37,NEW YOR,200,STALKER  G.,0.502
70,38,NEW YOR,100,JACOBSTEIN,-0.21
70,39,NEW YOR,200,SANDERS  A.,0.469
70,40,NEW YOR,200,DEMPSEY  S.,0.447
70,41,NEW YOR,200,MAC GREGOR,0.457
70,42,NEW YOR,100,MEAD  J.M.,-0.453
70,43,NEW YOR,200,REED  D.A.,0.548
70,1,NORTH C,100,WARREN  L.C,-0.186
70,2,NORTH C,100,KERR  J.H.,-0.179
70,3,NORTH C,100,ABERNETHY,-0.365
70,4,NORTH C,100,POU  E.W.,-0.412
70,5,NORTH C,100,STEDMAN  C.,-0.393
70,6,NORTH C,100,LYON  H.L.,-0.332
70,7,NORTH C,100,HAMMER  W.C,-0.321
70,8,NORTH C,100,DOUGHTON  R,-0.157
70,9,NORTH C,100,BULWINKLE,-0.206
70,10,NORTH C,100,WEAVER  Z.,-0.279
70,1,NORTH D,200,BURTNESS  O,0.427
70,2,NORTH D,200,HALL  T.,0.396
70,3,NORTH D,200,SINCLAIR  J,0.279
70,2,OHIO,200,TATGENHORST,0.225
70,3,OHIO,200,FITZGERALD,0.271
70,4,OHIO,200,FITZGERALD,0.546
70,5,OHIO,200,THOMPSON  C,0.373
70,6,OHIO,200,KEARNS  C.C,0.45
70,7,OHIO,200,BRAND  C.,0.498
70,8,OHIO,100,FLETCHER  T,-0.051
70,9,OHIO,200,CHALMERS  W,0.362
70,10,OHIO,200,JENKINS  T.,0.372
70,11,OHIO,100,UNDERWOOD,-0.164
70,12,OHIO,200,SPEAKS  J.C,0.314
70,13,OHIO,200,BEGG  J.T.,0.583
70,14,OHIO,100,DAVEY  M.L.,-0.163
70,15,OHIO,200,MOORE  C.E.,0.407
70,16,OHIO,100,MC SWEENEY,-0.238
70,17,OHIO,200,MORGAN  W.M,0.306
70,18,OHIO,200,MURPHY  B.F,0.413
70,19,OHIO,200,COOPER  J.G,0.354
70,20,OHIO,100,MOONEY  C.A,-0.335
70,21,OHIO,100,CROSSER  R.,-0.318
70,22,OHIO,200,BURTON  T.E,0.428
70,1,OKLAHOM,100,HOWARD  E.B,-0.185
70,2,OKLAHOM,100,HASTINGS  W,-0.216
70,3,OKLAHOM,100,CARTWRIGHT,-0.191
70,4,OKLAHOM,100,MC KEOWN  T,-0.257
70,5,OKLAHOM,100,SWANK  F.B.,-0.2
70,6,OKLAHOM,100,JOHNSON  J.,-0.177
70,7,OKLAHOM,100,MC CLINTIC,-0.214
70,8,OKLAHOM,200,GARBER  M.C,0.365
70,1,OREGON,200,HAWLEY  W.C,0.403
70,2,OREGON,200,SINNOTT  N.,0.334
70,3,OREGON,200,KORELL  F.F,0.326
70,3,PENNSYL,200,RANSLEY  H.,0.367
70,4,PENNSYL,200,GOLDER  B.M,0.249
70,5,PENNSYL,200,CONNOLLY  J,0.293
70,6,PENNSYL,200,WELSH  G.A.,0.427
70,7,PENNSYL,200,DARROW  G.P,0.447
70,8,PENNSYL,200,BUTLER  T.S,0.455
70,9,PENNSYL,200,WATSON  H.W,0.486
70,10,PENNSYL,200,GRIEST  W.W,0.412
70,11,PENNSYL,200,WATRES  L.H,0.523
70,12,PENNSYL,100,CASEY  J.J.,-0.291
70,14,PENNSYL,200,BUSHONG  R.,0.314
70,15,PENNSYL,200,MC FADDEN,0.453
70,16,PENNSYL,200,KIESS  E.R.,0.403
70,17,PENNSYL,200,MAGRADY  F.,0.535
70,18,PENNSYL,200,BEERS  E.M.,0.492
70,19,PENNSYL,200,DOUTRICH  I,0.238
70,20,PENNSYL,200,LEECH  J.R.,0.504
70,21,PENNSYL,200,KURTZ  J.B.,0.441
70,22,PENNSYL,200,MENGES  F.,0.466
70,23,PENNSYL,200,CHASE  J.M.,0.256
70,24,PENNSYL,200,KENDALL  S.,0.377
70,25,PENNSYL,200,TEMPLE  H.W,0.429
70,26,PENNSYL,200,SWICK  J.H.,0.498
70,27,PENNSYL,200,STRONG  N.L,0.437
70,28,PENNSYL,200,COCHRAN  T.,0.452
70,29,PENNSYL,200,SHREVE  M.W,0.455
70,30,PENNSYL,100,KENT  E.,-0.456
70,31,PENNSYL,200,WYANT  A.M.,0.403
70,32,PENNSYL,200,PORTER  S.G,0.301
70,33,PENNSYL,200,KELLY  M.C.,0.209
70,34,PENNSYL,200,MORIN  J.M.,0.311
70,35,PENNSYL,200,ESTEP  H.A.,0.208
70,36,PENNSYL,200,CAMPBELL  G,0.271
70,1,RHODE I,200,BURDICK  C.,0.364
70,2,RHODE I,200,ALDRICH  R.,0.619
70,3,RHODE I,200,MONAST  L.,0.552
70,1,SOUTH C,100,MC MILLAN,-0.138
70,2,SOUTH C,100,HARE  B.B.,-0.169
70,3,SOUTH C,100,DOMINICK  F,-0.463
70,4,SOUTH C,100,MC SWAIN  J,-0.292
70,5,SOUTH C,100,STEVENSON,-0.476
70,6,SOUTH C,100,GASQUE  A.H,-0.228
70,7,SOUTH C,100,FULMER  H.P,-0.106
70,1,SOUTH D,200,CHRISTOPHER,0.457
70,2,SOUTH D,200,JOHNSON  R.,0.384
70,3,SOUTH D,200,WILLIAMSON,0.459
70,1,TENNESS,200,REECE  B.C.,0.249
70,2,TENNESS,200,TAYLOR  J.W,0.255
70,3,TENNESS,100,MC REYNOLDS,-0.26
70,4,TENNESS,100,HULL  C.,-0.448
70,5,TENNESS,100,DAVIS  E.L.,-0.377
70,6,TENNESS,100,BYRNS  J.W.,-0.389
70,7,TENNESS,100,ESLICK  E.E,-0.242
70,8,TENNESS,100,BROWNING  G,-0.317
70,9,TENNESS,100,GARRETT  F.,-0.481
70,10,TENNESS,100,FISHER  H.F,-0.322
70,1,TEXAS,100,BLACK  E.,-0.443
70,2,TEXAS,100,BOX  J.C.,-0.437
70,3,TEXAS,100,SANDERS  M.,-0.291
70,4,TEXAS,100,RAYBURN  S.,-0.413
70,5,TEXAS,100,SUMNERS  H.,-0.204
70,6,TEXAS,100,JOHNSON  L.,-0.2
70,7,TEXAS,100,BRIGGS  C.S,-0.305
70,8,TEXAS,100,GARRETT  D.,-0.418
70,9,TEXAS,100,MANSFIELD,-0.25
70,10,TEXAS,100,BUCHANAN  J,-0.529
70,11,TEXAS,100,CONNALLY  T,-0.196
70,12,TEXAS,100,LANHAM  F.G,-0.09
70,13,TEXAS,100,WILLIAMS  G,-0.517
70,14,TEXAS,200,WURZBACH  H,0.218
70,15,TEXAS,100,GARNER  J.N,-0.501
70,16,TEXAS,100,HUDSPETH  C,-0.288
70,17,TEXAS,100,BLANTON  T.,-0.192
70,18,TEXAS,100,JONES  M.,-0.264
70,1,UTAH,200,COLTON  D.B,0.449
70,2,UTAH,200,LEATHERWOOD,0.506
70,1,VERMONT,200,BRIGHAM  E.,0.495
70,2,VERMONT,200,GIBSON  E.W,0.27
70,1,VIRGINI,100,BLAND  S.O.,-0.18
70,2,VIRGINI,100,DEAL  J.T.,-0.837
70,3,VIRGINI,100,MONTAGUE  A,-0.291
70,4,VIRGINI,100,DREWRY  P.H,-0.167
70,5,VIRGINI,100,WHITEHEAD,-0.329
70,6,VIRGINI,100,WOODRUM  C.,-0.156
70,7,VIRGINI,100,HARRISON  T,-0.318
70,8,VIRGINI,100,MOORE  R.W.,-0.271
70,9,VIRGINI,100,PEERY  G.C.,-0.43
70,10,VIRGINI,100,TUCKER  H.S,-0.626
70,1,WASHING,200,MILLER  J.F,0.264
70,2,WASHING,200,HADLEY  L.H,0.375
70,3,WASHING,200,JOHNSON  A.,0.481
70,4,WASHING,200,SUMMERS  J.,0.32
70,5,WASHING,100,HILL  S.B.,-0.096
70,1,WEST VI,200,BACHMANN  C,0.329
70,2,WEST VI,200,BOWMAN  F.L,0.373
70,3,WEST VI,100,O'BRIEN  W.,-0.302
70,4,WEST VI,200,HUGHES  J.A,0.403
70,6,WEST VI,200,ENGLAND  E.,0.266
70,1,WISCONS,200,COOPER  H.A,0.271
70,2,WISCONS,200,KADING  C.A,0.146
70,3,WISCONS,200,NELSON  J.M,0.274
70,4,WISCONS,200,SCHAFER  J.,0.276
70,5,WISCONS,380,BERGER  V.L,0.212
70,6,WISCONS,200,LAMPERT  F.,0.289
70,7,WISCONS,200,BECK  J.D.,0.225
70,8,WISCONS,200,BROWNE  E.E,0.316
70,9,WISCONS,200,SCHNEIDER,0.106
70,10,WISCONS,200,FREAR  J.A.,0.35
70,11,WISCONS,200,PEAVEY  H.H,0.195
70,1,WYOMING,200,WINTER  C.E,0.355
70,0,ALABAMA,100,BLACK  H.L.,-0.479
70,0,ALABAMA,100,HEFLIN  J.,-0.462
70,0,ARIZONA,100,ASHURST  H.,-0.232
70,0,ARIZONA,100,HAYDEN  C.,-0.218
70,0,ARKANSA,100,ROBINSON,-0.409
70,0,ARKANSA,100,CARAWAY  T.,-0.423
70,0,CALIFOR,200,JOHNSON  H.,0.317
70,0,CALIFOR,200,SHORTRIDGE,0.579
70,0,COLORAD,200,PHIPPS  L.,0.608
70,0,COLORAD,200,WATERMAN,0.992
70,0,CONNECT,200,MCLEAN  G.,0.517
70,0,CONNECT,200,BINGHAM  H.,0.533
70,0,DELAWAR,100,BAYARD  T.,-0.244
70,0,DELAWAR,200,HASTINGS,0.599
70,0,FLORIDA,100,TRAMMELL,-0.269
70,0,FLORIDA,100,FLETCHER,-0.329
70,0,GEORGIA,100,GEORGE  W.,-0.06
70,0,GEORGIA,100,HARRIS  W.,-0.422
70,0,IDAHO,200,BORAH  W.E.,0.209
70,0,IDAHO,200,GOODING  F.,0.432
70,0,IDAHO,200,THOMAS  J.,0.439
70,0,ILLINOI,200,DENEEN  C.,0.523
70,0,ILLINOI,200,GLENN  O.F.,0.303
70,0,INDIANA,200,ROBINSON,0.434
70,0,INDIANA,200,WATSON  J.,0.568
70,0,IOWA,200,BROOKHART,0.094
70,0,IOWA,100,STECK  D.F.,-0.187
70,0,KANSAS,200,CAPPER  A.,0.276
70,0,KANSAS,200,CURTIS  C.,0.445
70,0,KENTUCK,100,BARKLEY  A.,-0.384
70,0,KENTUCK,200,SACKETT  F.,0.397
70,0,LOUISIA,100,RANSDELL,-0.199
70,0,LOUISIA,100,BROUSSARD,-0.019
70,0,MAINE,200,HALE  F.,0.421
70,0,MAINE,200,GOULD  A.R.,0.523
70,0,MARYLAN,100,BRUCE  W.C.,-0.042
70,0,MARYLAN,100,TYDINGS  M.,-0.107
70,0,MASSACH,200,GILLETT  F.,0.766
70,0,MASSACH,100,WALSH  D.I.,-0.114
70,0,MICHIGA,200,COUZENS  J.,0.161
70,0,MICHIGA,100,FERRIS  W.,-0.086
70,0,MICHIGA,200,VANDENBERG,0.215
70,0,MINNESO,200,SCHALL  T.,0.325
70,0,MINNESO,537,SHIPSTEAD,0.196
70,0,MISSISS,100,HARRISON,-0.476
70,0,MISSISS,100,STEPHENS,-0.556
70,0,MISSOUR,100,HAWES  H.B.,-0.273
70,0,MISSOUR,100,REED  J.A.,-0.196
70,0,MONTANA,100,WHEELER  B.,0.055
70,0,MONTANA,100,WALSH  T.J.,-0.258
70,0,NEBRASK,200,HOWELL  R.,0.204
70,0,NEBRASK,200,NORRIS  G.,0.13
70,0,NEVADA,100,PITTMAN  K.,-0.25
70,0,NEVADA,200,ODDIE  T.L.,0.529
70,0,NEW HAM,200,KEYES  H.W.,0.406
70,0,NEW HAM,200,MOSES  G.H.,0.801
70,0,NEW JER,200,EDGE  W.E.,0.482
70,0,NEW JER,100,EDWARDS  E.,-0.179
70,0,NEW MEX,100,BRATTON  S.,-0.164
70,0,NEW MEX,200,CUTTING  B.,0.238
70,0,NEW YOR,100,COPELAND,-0.022
70,0,NEW YOR,100,WAGNER  R.,-0.425
70,0,NORTH C,100,SIMMONS  F.,-0.357
70,0,NORTH C,100,OVERMAN  L.,-0.374
70,0,NORTH D,200,FRAZIER  L.,0.178
70,0,NORTH D,200,NYE  G.P.,0.229
70,0,OHIO,200,FESS  S.D.,0.481
70,0,OHIO,200,WILLIS  F.,0.417
70,0,OHIO,100,LOCHER  C.,-0.256
70,0,OKLAHOM,200,PINE  W.B.,0.49
70,0,OKLAHOM,100,THOMAS  J.,-0.16
70,0,OREGON,200,STEIWER  F.,0.434
70,0,OREGON,200,MCNARY  C.,0.291
70,0,PENNSYL,200,REED  D.A.,0.525
70,0,RHODE I,200,METCALF  J.,0.395
70,0,RHODE I,100,GERRY  P.G.,-0.183
70,0,SOUTH C,100,BLEASE  C.,-0.981
70,0,SOUTH C,100,SMITH  E.D.,-0.282
70,0,SOUTH D,200,MCMASTER,0.158
70,0,SOUTH D,200,NORBECK  P.,0.292
70,0,TENNESS,100,MCKELLAR,-0.204
70,0,TENNESS,100,TYSON  L.D.,-0.358
70,0,TEXAS,100,SHEPPARD,-0.351
70,0,TEXAS,100,MAYFIELD,-0.341
70,0,UTAH,200,SMOOT  R.,0.547
70,0,UTAH,100,KING  W.H.,-0.213
70,0,VERMONT,200,DALE  P.H.,0.433
70,0,VERMONT,200,GREENE  F.,0.562
70,0,VIRGINI,100,SWANSON  C.,-0.357
70,0,VIRGINI,100,GLASS  C.,-0.302
70,0,WASHING,100,DILL  C.C.,-0.029
70,0,WASHING,200,JONES  W.L.,0.336
70,0,WEST VI,200,GOFF  G.D.,0.473
70,0,WEST VI,100,NEELY  M.M.,-0.348
70,0,WISCONS,200,BLAINE  J.,0.001
70,0,WISCONS,200,LAFOLLETTE,0.05
70,0,WYOMING,200,WARREN  F.,0.501
70,0,WYOMING,100,KENDRICK,-0.026
71,1,ALABAMA,100,MC DUFFIE,-0.467
71,2,ALABAMA,100,HILL  L.,-0.262
71,3,ALABAMA,100,STEAGALL,-0.376
71,4,ALABAMA,100,JEFFERS  L.,-0.327
71,5,ALABAMA,100,PATTERSON,-0.239
71,6,ALABAMA,100,OLIVER  W.,-0.379
71,7,ALABAMA,100,ALLGOOD  M.,-0.34
71,8,ALABAMA,100,ALMON  E.B.,-0.341
71,9,ALABAMA,100,HUDDLESTON,-0.103
71,10,ALABAMA,100,BANKHEAD,-0.358
71,1,ARIZONA,100,DOUGLAS  L.,-0.142
71,1,ARKANSA,100,DRIVER  W.,-0.257
71,2,ARKANSA,100,OLDFIELD,-0.225
71,3,ARKANSA,100,FULLER  C.,-0.135
71,4,ARKANSA,100,WINGO  O.,-0.323
71,4,ARKANSA,100,WINGO  E.,-0.224
71,5,ARKANSA,100,RAGON  H.,-0.253
71,6,ARKANSA,100,GLOVER  D.,-0.126
71,7,ARKANSA,100,PARKS  T.B.,-0.301
71,1,CALIFOR,100,LEA  C.F.,-0.085
71,2,CALIFOR,200,ENGLEBRIGHT,0.161
71,4,CALIFOR,200,KAHN  F.P.,0.2
71,5,CALIFOR,200,WELCH  R.J.,-0.16
71,6,CALIFOR,200,CARTER  A.,0.175
71,7,CALIFOR,200,BARBOUR  H.,0.276
71,8,CALIFOR,200,FREE  A.M.,0.433
71,9,CALIFOR,200,EVANS  W.E.,0.377
71,10,CALIFOR,200,CRAIL  J.,0.315
71,11,CALIFOR,200,SWING  P.D.,0.212
71,1,COLORAD,200,EATON  W.R.,0.586
71,2,COLORAD,200,TIMBERLAKE,0.435
71,3,COLORAD,200,HARDY  F.U.,0.414
71,4,COLORAD,100,TAYLOR  E.,-0.134
71,1,CONNECT,200,FENN  E.H.,0.421
71,2,CONNECT,200,FREEMAN  R.,0.41
71,3,CONNECT,200,TILSON  J.,0.609
71,4,CONNECT,200,MERRITT  S.,0.621
